Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Date/time
5.747000,0.510934,0.000498,0.000305,-95.660000,35000,04-09-2024 17:01:12
5.834000,0.510934,0.000503,0.000300,-95.660000,35000,04-09-2024 17:01:13
5.738000,0.510934,0.000504,0.000298,-95.660000,35000,04-09-2024 17:01:13
5.800000,0.510934,0.000500,0.000300,-95.660000,35000,04-09-2024 17:01:14
5.816000,0.510934,0.000495,0.000305,-95.660000,35000,04-09-2024 17:01:15
5.760000,0.510934,0.000488,0.000313,-95.660000,35000,04-09-2024 17:01:15
5.848000,0.510934,0.000483,0.000322,-95.660000,35000,04-09-2024 17:01:16
5.786000,0.510934,0.000481,0.000332,-95.660000,35000,04-09-2024 17:01:17
5.813000,0.510934,0.000481,0.000339,-95.660000,35000,04-09-2024 17:01:17
5.829000,0.510934,0.000481,0.000344,-95.660000,35000,04-09-2024 17:01:18
5.773000,0.510934,0.000477,0.000343,-95.660000,35000,04-09-2024 17:01:18
5.845000,0.510934,0.000472,0.000336,-95.660000,35000,04-09-2024 17:01:19
5.798000,0.510934,0.000471,0.000329,-95.660000,35000,04-09-2024 17:01:20
5.802000,0.510934,0.000471,0.000325,-95.660000,35000,04-09-2024 17:01:20
5.841000,0.510934,0.000472,0.000324,-95.660000,35000,04-09-2024 17:01:21
5.770000,0.510934,0.000472,0.000326,-95.660000,35000,04-09-2024 17:01:21
5.857000,0.510934,0.000474,0.000328,-95.660000,35000,04-09-2024 17:01:22
5.812000,0.510934,0.000476,0.000330,-95.660000,35000,04-09-2024 17:01:23
5.815000,0.510934,0.000476,0.000332,-95.660000,35000,04-09-2024 17:01:23
5.881000,0.510934,0.000475,0.000336,-95.660000,35000,04-09-2024 17:01:24
5.789000,0.510934,0.000475,0.000336,-95.660000,35000,04-09-2024 17:01:24
5.868000,0.510934,0.000475,0.000334,-95.660000,35000,04-09-2024 17:01:25
5.824000,0.510934,0.000475,0.000330,-95.660000,35000,04-09-2024 17:01:26
5.805000,0.510934,0.000476,0.000325,-95.660000,35000,04-09-2024 17:01:26
5.892000,0.510934,0.000478,0.000324,-95.660000,35000,04-09-2024 17:01:27
5.802000,0.510934,0.000481,0.000325,-95.660000,35000,04-09-2024 17:01:27
5.856000,0.510934,0.000482,0.000328,-95.660000,35000,04-09-2024 17:01:28
5.897000,0.510934,0.000482,0.000335,-95.660000,35000,04-09-2024 17:01:29
5.817000,0.510934,0.000480,0.000341,-95.660000,35000,04-09-2024 17:01:29
5.903000,0.510934,0.000476,0.000345,-95.660000,35000,04-09-2024 17:01:30
5.815000,0.510934,0.000471,0.000344,-95.660000,35000,04-09-2024 17:01:30
5.845000,0.510934,0.000468,0.000339,-95.660000,35000,04-09-2024 17:01:31
5.909000,0.510982,0.000468,0.000335,-95.660000,35000,04-09-2024 17:01:32
5.816000,0.510982,0.000467,0.000332,-95.660000,35000,04-09-2024 17:01:32
5.915000,0.510982,0.000465,0.000330,-95.660000,35000,04-09-2024 17:01:33
5.856000,0.510982,0.000465,0.000332,-95.660000,35000,04-09-2024 17:01:34
5.856000,0.510982,0.000462,0.000336,-95.660000,35000,04-09-2024 17:01:34
5.921000,0.510982,0.000459,0.000341,-95.660000,35000,04-09-2024 17:01:35
5.828000,0.510982,0.000457,0.000345,-95.660000,35000,04-09-2024 17:01:35
5.886000,0.511029,0.000458,0.000348,-95.660000,35000,04-09-2024 17:01:36
5.869000,0.510982,0.000460,0.000348,-95.660000,35000,04-09-2024 17:01:37
5.868000,0.510982,0.000461,0.000347,-95.660000,35000,04-09-2024 17:01:37
5.933000,0.510982,0.000460,0.000344,-95.660000,35000,04-09-2024 17:01:38
5.848000,0.510982,0.000461,0.000334,-95.660000,35000,04-09-2024 17:01:38
5.899000,0.510982,0.000472,0.000322,-95.660000,35000,04-09-2024 17:01:39
5.918000,0.510982,0.000496,0.000308,-95.660000,35000,04-09-2024 17:01:40
5.881000,0.510982,0.000521,0.000297,-95.660000,35000,04-09-2024 17:01:40
5.945000,0.510982,0.000530,0.000294,-95.660000,35000,04-09-2024 17:01:41
5.860000,0.510982,0.000517,0.000300,-95.660000,35000,04-09-2024 17:01:41
5.911000,0.510982,0.000496,0.000313,-95.660000,35000,04-09-2024 17:01:42
5.932000,0.510982,0.000484,0.000334,-95.660000,35000,04-09-2024 17:01:43
5.861000,0.510982,0.000482,0.000353,-95.660000,35000,04-09-2024 17:01:43
5.941000,0.510982,0.000482,0.000363,-95.660000,35000,04-09-2024 17:01:44
5.874000,0.510982,0.000484,0.000365,-95.660000,35000,04-09-2024 17:01:45
5.923000,0.510982,0.000489,0.000366,-95.660000,35000,04-09-2024 17:01:45
5.965000,0.511029,0.000491,0.000372,-95.660000,35000,04-09-2024 17:01:46
5.872000,0.511029,0.000482,0.000375,-95.660000,35000,04-09-2024 17:01:46
5.952000,0.511029,0.000468,0.000369,-95.660000,35000,04-09-2024 17:01:47
5.916000,0.510982,0.000455,0.000355,-95.660000,35000,04-09-2024 17:01:48
5.892000,0.510982,0.000444,0.000335,-95.660000,35000,04-09-2024 17:01:48
5.977000,0.510982,0.000438,0.000323,-95.660000,35000,04-09-2024 17:01:49
5.886000,0.510982,0.000434,0.000315,-95.660000,35000,04-09-2024 17:01:49
5.965000,0.510982,0.000441,0.000308,-95.660000,35000,04-09-2024 17:01:50
5.965000,0.510982,0.000459,0.000311,-95.660000,35000,04-09-2024 17:01:51
5.903000,0.510982,0.000468,0.000321,-95.660000,35000,04-09-2024 17:01:51
5.990000,0.510982,0.000470,0.000332,-95.660000,35000,04-09-2024 17:01:52
5.897000,0.510982,0.000468,0.000343,-95.660000,35000,04-09-2024 17:01:52
5.952000,0.511029,0.000464,0.000355,-95.660000,35000,04-09-2024 17:01:53
5.976000,0.510982,0.000461,0.000368,-95.660000,35000,04-09-2024 17:01:54
5.916000,0.510982,0.000456,0.000379,-95.660000,35000,04-09-2024 17:01:54
6.003000,0.510982,0.000446,0.000380,-95.660000,35000,04-09-2024 17:01:55
5.950000,0.510982,0.000430,0.000373,-95.660000,35000,04-09-2024 17:01:56
5.964000,0.510982,0.000422,0.000361,-95.660000,35000,04-09-2024 17:01:56
5.990000,0.510982,0.000419,0.000351,-95.660000,35000,04-09-2024 17:01:57
5.927000,0.510982,0.000418,0.000340,-95.660000,35000,04-09-2024 17:01:57
5.995000,0.510982,0.000416,0.000332,-95.660000,35000,04-09-2024 17:01:58
5.962000,0.510982,0.000414,0.000329,-95.660000,35000,04-09-2024 17:01:59
5.953000,0.510982,0.000414,0.000326,-95.660000,35000,04-09-2024 17:01:59
6.024000,0.510982,0.000414,0.000325,-95.660000,35000,04-09-2024 17:02:00
5.928000,0.510982,0.000420,0.000321,-95.660000,35000,04-09-2024 17:02:00
6.008000,0.510982,0.000426,0.000320,-95.660000,35000,04-09-2024 17:02:01
5.975000,0.510982,0.000436,0.000322,-95.660000,35000,04-09-2024 17:02:02
5.965000,0.510982,0.000448,0.000325,-95.660000,35000,04-09-2024 17:02:02
6.036000,0.511029,0.000461,0.000331,-95.660000,35000,04-09-2024 17:02:03
5.952000,0.511029,0.000468,0.000333,-95.660000,35000,04-09-2024 17:02:03
6.021000,0.510982,0.000471,0.000333,-95.660000,35000,04-09-2024 17:02:04
5.989000,0.510982,0.000470,0.000334,-95.660000,35000,04-09-2024 17:02:05
5.957000,0.510982,0.000467,0.000336,-95.660000,35000,04-09-2024 17:02:05
6.048000,0.510982,0.000466,0.000338,-95.660000,35000,04-09-2024 17:02:06
5.964000,0.510982,0.000465,0.000335,-95.660000,35000,04-09-2024 17:02:06
6.008000,0.510982,0.000461,0.000334,-95.660000,35000,04-09-2024 17:02:07
6.058000,0.510982,0.000456,0.000336,-95.660000,35000,04-09-2024 17:02:08
5.968000,0.510982,0.000455,0.000340,-95.660000,35000,04-09-2024 17:02:08
6.060000,0.510982,0.000454,0.000343,-95.660000,35000,04-09-2024 17:02:09
5.976000,0.510982,0.000454,0.000345,-95.660000,35000,04-09-2024 17:02:09
5.997000,0.510982,0.000454,0.000345,-95.660000,35000,04-09-2024 17:02:10
6.072000,0.510982,0.000453,0.000345,-95.660000,35000,04-09-2024 17:02:11
5.972000,0.510982,0.000451,0.000345,-95.660000,35000,04-09-2024 17:02:11
6.073000,0.510982,0.000446,0.000345,-95.660000,35000,04-09-2024 17:02:12
6.026000,0.510982,0.000439,0.000348,-95.660000,35000,04-09-2024 17:02:13
6.010000,0.510982,0.000435,0.000352,-95.660000,35000,04-09-2024 17:02:13
6.085000,0.510982,0.000437,0.000355,-95.660000,35000,04-09-2024 17:02:14
5.985000,0.510982,0.000441,0.000356,-95.660000,35000,04-09-2024 17:02:14
6.041000,0.510982,0.000447,0.000355,-95.660000,35000,04-09-2024 17:02:15
6.040000,0.510982,0.000454,0.000353,-95.660000,35000,04-09-2024 17:02:16
6.023000,0.510982,0.000460,0.000351,-95.660000,35000,04-09-2024 17:02:16
6.098000,0.510982,0.000465,0.000348,-95.660000,35000,04-09-2024 17:02:17
6.013000,0.510982,0.000469,0.000350,-95.660000,35000,04-09-2024 17:02:17
6.054000,0.510982,0.000473,0.000353,-95.660000,35000,04-09-2024 17:02:18
6.089000,0.510982,0.000477,0.000355,-95.660000,35000,04-09-2024 17:02:19
6.035000,0.510982,0.000477,0.000353,-95.660000,35000,04-09-2024 17:02:19
6.105000,0.510982,0.000473,0.000347,-95.660000,35000,04-09-2024 17:02:20
6.026000,0.511029,0.000466,0.000345,-95.660000,35000,04-09-2024 17:02:20
6.066000,0.511029,0.000461,0.000347,-95.660000,35000,04-09-2024 17:02:21
6.101000,0.510982,0.000461,0.000351,-95.660000,35000,04-09-2024 17:02:22
6.018000,0.510982,0.000463,0.000353,-95.660000,35000,04-09-2024 17:02:22
6.116000,0.510982,0.000468,0.000354,-95.660000,35000,04-09-2024 17:02:23
6.039000,0.510982,0.000475,0.000355,-95.660000,35000,04-09-2024 17:02:23
6.077000,0.510982,0.000479,0.000356,-95.660000,35000,04-09-2024 17:02:24
6.129000,0.510982,0.000481,0.000356,-95.660000,35000,04-09-2024 17:02:25
6.030000,0.510982,0.000481,0.000358,-95.660000,35000,04-09-2024 17:02:25
6.109000,0.510982,0.000482,0.000358,-95.660000,35000,04-09-2024 17:02:26
6.088000,0.510982,0.000482,0.000358,-95.660000,35000,04-09-2024 17:02:27
6.066000,0.510982,0.000483,0.000355,-95.660000,35000,04-09-2024 17:02:27
6.142000,0.510982,0.000485,0.000348,-95.660000,35000,04-09-2024 17:02:28
6.045000,0.510982,0.000487,0.000342,-95.660000,35000,04-09-2024 17:02:28
6.121000,0.510982,0.000487,0.000342,-95.660000,35000,04-09-2024 17:02:29
6.134000,0.510982,0.000488,0.000348,-95.660000,35000,04-09-2024 17:02:30
6.060000,0.510982,0.000488,0.000354,-95.660000,35000,04-09-2024 17:02:30
6.154000,0.510982,0.000489,0.000358,-95.660000,35000,04-09-2024 17:02:31
6.058000,0.510982,0.000493,0.000358,-95.660000,35000,04-09-2024 17:02:31
6.109000,0.510982,0.000494,0.000356,-95.660000,35000,04-09-2024 17:02:32
6.147000,0.510982,0.000491,0.000354,-95.660000,35000,04-09-2024 17:02:33
6.073000,0.510982,0.000486,0.000354,-95.660000,35000,04-09-2024 17:02:33
6.161000,0.510982,0.000477,0.000354,-95.660000,35000,04-09-2024 17:02:34
6.123000,0.510982,0.000464,0.000353,-95.660000,35000,04-09-2024 17:02:35
6.122000,0.510982,0.000456,0.000355,-95.660000,35000,04-09-2024 17:02:35
6.160000,0.510982,0.000453,0.000358,-95.660000,35000,04-09-2024 17:02:36
6.084000,0.511029,0.000453,0.000358,-95.660000,35000,04-09-2024 17:02:36
6.152000,0.511029,0.000458,0.000355,-95.660000,35000,04-09-2024 17:02:37
6.136000,0.511029,0.000466,0.000351,-95.660000,35000,04-09-2024 17:02:38
6.112000,0.511029,0.000472,0.000348,-95.660000,35000,04-09-2024 17:02:38
6.186000,0.511029,0.000473,0.000349,-95.660000,35000,04-09-2024 17:02:39
6.090000,0.511029,0.000469,0.000352,-95.660000,35000,04-09-2024 17:02:39
6.183000,0.511029,0.000464,0.000354,-95.660000,35000,04-09-2024 17:02:40
6.112000,0.511029,0.000461,0.000355,-95.660000,35000,04-09-2024 17:02:41
6.145000,0.511029,0.000459,0.000354,-95.660000,35000,04-09-2024 17:02:41
6.197000,0.511029,0.000458,0.000352,-95.660000,35000,04-09-2024 17:02:42
6.103000,0.511029,0.000460,0.000350,-95.660000,35000,04-09-2024 17:02:42
6.195000,0.510982,0.000467,0.000349,-95.660000,35000,04-09-2024 17:02:43
6.126000,0.510982,0.000473,0.000349,-95.660000,35000,04-09-2024 17:02:44
6.136000,0.510934,0.000477,0.000351,-95.660000,35000,04-09-2024 17:02:44
6.210000,0.510934,0.000481,0.000353,-95.660000,35000,04-09-2024 17:02:45
6.116000,0.510982,0.000485,0.000353,-95.660000,35000,04-09-2024 17:02:45
6.189000,0.510982,0.000489,0.000352,-95.660000,35000,04-09-2024 17:02:46
6.173000,0.510982,0.000487,0.000349,-95.660000,35000,04-09-2024 17:02:47
6.149000,0.510982,0.000481,0.000344,-95.660000,35000,04-09-2024 17:02:47
6.223000,0.510982,0.000473,0.000337,-95.660000,35000,04-09-2024 17:02:48
6.129000,0.510982,0.000468,0.000329,-95.660000,35000,04-09-2024 17:02:48
6.179000,0.511029,0.000463,0.000323,-95.660000,35000,04-09-2024 17:02:49
6.218000,0.510982,0.000459,0.000321,-95.660000,35000,04-09-2024 17:02:50
6.162000,0.510982,0.000455,0.000322,-95.660000,35000,04-09-2024 17:02:50
6.236000,0.510982,0.000453,0.000325,-95.660000,35000,04-09-2024 17:02:51
6.161000,0.510982,0.000451,0.000328,-95.660000,35000,04-09-2024 17:02:52
6.191000,0.510982,0.000450,0.000332,-95.660000,35000,04-09-2024 17:02:52
6.231000,0.510982,0.000450,0.000336,-95.660000,35000,04-09-2024 17:02:53
6.156000,0.510982,0.000451,0.000339,-95.660000,35000,04-09-2024 17:02:53
6.221000,0.510982,0.000450,0.000341,-95.660000,35000,04-09-2024 17:02:54
6.173000,0.510982,0.000447,0.000344,-95.660000,35000,04-09-2024 17:02:55
6.203000,0.510982,0.000446,0.000346,-95.660000,35000,04-09-2024 17:02:55
6.242000,0.510982,0.000446,0.000346,-95.660000,35000,04-09-2024 17:02:56
6.163000,0.510982,0.000446,0.000343,-95.660000,35000,04-09-2024 17:02:56
6.232000,0.510982,0.000445,0.000344,-95.660000,35000,04-09-2024 17:02:57
6.220000,0.510982,0.000446,0.000345,-95.660000,35000,04-09-2024 17:02:58
6.215000,0.510982,0.000450,0.000344,-95.660000,35000,04-09-2024 17:02:58
6.267000,0.510982,0.000457,0.000344,-95.660000,35000,04-09-2024 17:02:59
6.176000,0.510982,0.000466,0.000346,-95.660000,35000,04-09-2024 17:02:59
6.245000,0.510982,0.000475,0.000347,-95.660000,35000,04-09-2024 17:03:00
6.233000,0.510982,0.000479,0.000348,-95.660000,35000,04-09-2024 17:03:01
6.188000,0.510982,0.000476,0.000346,-95.660000,35000,04-09-2024 17:03:01
6.278000,0.510982,0.000473,0.000342,-95.660000,35000,04-09-2024 17:03:02
6.188000,0.510982,0.000471,0.000340,-95.660000,35000,04-09-2024 17:03:02
6.257000,0.510982,0.000468,0.000340,-95.660000,35000,04-09-2024 17:03:03
6.275000,0.510982,0.000465,0.000341,-95.660000,35000,04-09-2024 17:03:04
6.201000,0.510982,0.000462,0.000339,-95.660000,35000,04-09-2024 17:03:04
6.283000,0.510982,0.000460,0.000337,-95.660000,35000,04-09-2024 17:03:05
6.220000,0.510982,0.000456,0.000337,-95.660000,35000,04-09-2024 17:03:06
6.247000,0.510982,0.000454,0.000338,-95.660000,35000,04-09-2024 17:03:06
6.287000,0.510982,0.000453,0.000341,-95.660000,35000,04-09-2024 17:03:07
6.214000,0.510982,0.000454,0.000347,-95.660000,35000,04-09-2024 17:03:07
6.296000,0.510982,0.000459,0.000354,-95.660000,35000,04-09-2024 17:03:08
6.266000,0.510982,0.000465,0.000364,-95.660000,35000,04-09-2024 17:03:09
6.239000,0.510982,0.000468,0.000372,-95.660000,35000,04-09-2024 17:03:09
6.300000,0.510982,0.000470,0.000377,-95.660000,35000,04-09-2024 17:03:10
6.227000,0.510982,0.000472,0.000376,-95.660000,35000,04-09-2024 17:03:10
6.289000,0.510982,0.000473,0.000373,-95.660000,35000,04-09-2024 17:03:11
6.278000,0.510982,0.000472,0.000370,-95.660000,35000,04-09-2024 17:03:12
6.251000,0.510982,0.000469,0.000370,-95.660000,35000,04-09-2024 17:03:12
6.322000,0.510982,0.000468,0.000370,-95.660000,35000,04-09-2024 17:03:13
6.252000,0.510982,0.000465,0.000370,-95.660000,35000,04-09-2024 17:03:14
6.300000,0.510982,0.000460,0.000371,-95.660000,35000,04-09-2024 17:03:14
6.290000,0.510982,0.000455,0.000374,-95.660000,35000,04-09-2024 17:03:15
6.263000,0.510982,0.000454,0.000379,-95.660000,35000,04-09-2024 17:03:15
6.327000,0.510982,0.000454,0.000381,-95.660000,35000,04-09-2024 17:03:16
6.266000,0.510982,0.000456,0.000384,-95.660000,35000,04-09-2024 17:03:17
6.292000,0.510982,0.000457,0.000387,-95.660000,35000,04-09-2024 17:03:17
6.332000,0.510982,0.000460,0.000387,-95.660000,35000,04-09-2024 17:03:18
6.259000,0.510982,0.000464,0.000385,-95.660000,35000,04-09-2024 17:03:18
6.339000,0.510982,0.000469,0.000381,-95.660000,35000,04-09-2024 17:03:19
6.278000,0.510982,0.000472,0.000378,-95.660000,35000,04-09-2024 17:03:20
6.304000,0.510982,0.000471,0.000376,-95.660000,35000,04-09-2024 17:03:20
6.352000,0.510982,0.000464,0.000372,-95.660000,35000,04-09-2024 17:03:21
6.265000,0.510982,0.000458,0.000365,-95.660000,35000,04-09-2024 17:03:21
6.350000,0.510982,0.000454,0.000355,-95.660000,35000,04-09-2024 17:03:22
6.287000,0.510982,0.000453,0.000345,-95.660000,35000,04-09-2024 17:03:23
6.293000,0.510982,0.000455,0.000334,-95.660000,35000,04-09-2024 17:03:23
6.363000,0.510982,0.000459,0.000326,-95.660000,35000,04-09-2024 17:03:24
6.276000,0.510982,0.000463,0.000320,-95.660000,35000,04-09-2024 17:03:24
6.342000,0.510982,0.000468,0.000317,-95.660000,35000,04-09-2024 17:03:25
6.358000,0.510982,0.000474,0.000314,-95.660000,35000,04-09-2024 17:03:26
6.304000,0.510982,0.000474,0.000314,-95.660000,35000,04-09-2024 17:03:26
6.374000,0.510982,0.000470,0.000317,-95.660000,35000,04-09-2024 17:03:27
6.288000,0.510982,0.000466,0.000322,-95.660000,35000,04-09-2024 17:03:27
6.333000,0.510982,0.000465,0.000332,-95.660000,35000,04-09-2024 17:03:28
6.371000,0.510982,0.000467,0.000338,-95.660000,35000,04-09-2024 17:03:29
6.300000,0.510982,0.000468,0.000342,-95.660000,35000,04-09-2024 17:03:29
6.380000,0.510982,0.000469,0.000345,-95.660000,35000,04-09-2024 17:03:30
6.319000,0.510982,0.000471,0.000348,-95.660000,35000,04-09-2024 17:03:31
6.346000,0.510982,0.000472,0.000350,-95.660000,35000,04-09-2024 17:03:31
6.384000,0.510982,0.000475,0.000351,-95.660000,35000,04-09-2024 17:03:32
6.313000,0.511029,0.000478,0.000351,-95.660000,35000,04-09-2024 17:03:32
6.375000,0.510982,0.000480,0.000352,-95.660000,35000,04-09-2024 17:03:33
6.363000,0.510982,0.000480,0.000353,-95.660000,35000,04-09-2024 17:03:34
6.358000,0.510982,0.000479,0.000355,-95.660000,35000,04-09-2024 17:03:34
6.396000,0.510982,0.000478,0.000358,-95.660000,35000,04-09-2024 17:03:35
6.322000,0.510982,0.000473,0.000361,-95.660000,35000,04-09-2024 17:03:35
6.388000,0.510982,0.000466,0.000364,-95.660000,35000,04-09-2024 17:03:36
6.376000,0.510982,0.000460,0.000367,-95.660000,35000,04-09-2024 17:03:37
6.352000,0.510982,0.000460,0.000370,-95.660000,35000,04-09-2024 17:03:37
6.413000,0.510982,0.000463,0.000373,-95.660000,35000,04-09-2024 17:03:38
6.335000,0.510982,0.000467,0.000374,-95.660000,35000,04-09-2024 17:03:39
6.401000,0.510982,0.000468,0.000376,-95.660000,35000,04-09-2024 17:03:39
6.389000,0.510982,0.000468,0.000376,-95.660000,35000,04-09-2024 17:03:40
6.348000,0.510982,0.000463,0.000375,-95.660000,35000,04-09-2024 17:03:40
6.426000,0.510982,0.000457,0.000373,-95.660000,35000,04-09-2024 17:03:41
6.366000,0.510982,0.000450,0.000369,-95.660000,35000,04-09-2024 17:03:42
6.414000,0.510982,0.000444,0.000366,-95.660000,35000,04-09-2024 17:03:42
6.428000,0.510982,0.000437,0.000362,-95.660000,35000,04-09-2024 17:03:43
6.361000,0.510982,0.000433,0.000360,-95.660000,35000,04-09-2024 17:03:43
6.439000,0.510982,0.000433,0.000359,-95.660000,35000,04-09-2024 17:03:44
6.378000,0.510982,0.000438,0.000356,-95.660000,35000,04-09-2024 17:03:45
6.387000,0.510982,0.000443,0.000358,-95.660000,35000,04-09-2024 17:03:45
6.453000,0.510934,0.000446,0.000367,-95.660000,35000,04-09-2024 17:03:46
6.375000,0.510934,0.000448,0.000376,-95.660000,35000,04-09-2024 17:03:46
6.452000,0.510982,0.000450,0.000381,-95.660000,35000,04-09-2024 17:03:47
6.420000,0.510982,0.000452,0.000382,-95.660000,35000,04-09-2024 17:03:48
6.400000,0.510982,0.000451,0.000382,-95.660000,35000,04-09-2024 17:03:48
6.464000,0.510982,0.000450,0.000381,-95.660000,35000,04-09-2024 17:03:49
6.381000,0.510934,0.000451,0.000379,-95.660000,35000,04-09-2024 17:03:49
6.427000,0.510982,0.000452,0.000372,-95.660000,35000,04-09-2024 17:03:50
6.432000,0.510934,0.000451,0.000367,-95.660000,35000,04-09-2024 17:03:51
6.413000,0.510982,0.000449,0.000365,-95.660000,35000,04-09-2024 17:03:51
6.477000,0.510982,0.000449,0.000363,-95.660000,35000,04-09-2024 17:03:52
6.409000,0.510982,0.000451,0.000363,-95.660000,35000,04-09-2024 17:03:53
6.440000,0.510934,0.000454,0.000366,-95.660000,35000,04-09-2024 17:03:53
6.472000,0.510982,0.000456,0.000369,-95.660000,35000,04-09-2024 17:03:54
6.426000,0.510982,0.000459,0.000371,-95.660000,35000,04-09-2024 17:03:54
6.484000,0.510982,0.000460,0.000371,-95.660000,35000,04-09-2024 17:03:55
6.422000,0.510982,0.000459,0.000369,-95.660000,35000,04-09-2024 17:03:56
6.454000,0.510982,0.000458,0.000367,-95.660000,35000,04-09-2024 17:03:56
6.484000,0.510982,0.000457,0.000363,-95.660000,35000,04-09-2024 17:03:57
6.415000,0.510982,0.000457,0.000359,-95.660000,35000,04-09-2024 17:03:57
6.497000,0.510982,0.000457,0.000355,-95.660000,35000,04-09-2024 17:03:58
6.433000,0.510982,0.000459,0.000353,-95.660000,35000,04-09-2024 17:03:59
6.466000,0.510982,0.000461,0.000352,-95.660000,35000,04-09-2024 17:03:59
6.508000,0.510982,0.000463,0.000350,-95.660000,35000,04-09-2024 17:04:00
6.427000,0.510982,0.000466,0.000350,-95.660000,35000,04-09-2024 17:04:00
6.493000,0.510934,0.000469,0.000351,-95.660000,35000,04-09-2024 17:04:01
6.475000,0.510934,0.000471,0.000352,-95.660000,35000,04-09-2024 17:04:02
6.460000,0.510982,0.000471,0.000353,-95.660000,35000,04-09-2024 17:04:02
6.521000,0.510982,0.000469,0.000354,-95.660000,35000,04-09-2024 17:04:03
6.441000,0.510934,0.000468,0.000357,-95.660000,35000,04-09-2024 17:04:03
6.507000,0.510934,0.000466,0.000359,-95.660000,35000,04-09-2024 17:04:04
6.515000,0.510934,0.000463,0.000358,-95.660000,35000,04-09-2024 17:04:05
6.455000,0.510934,0.000461,0.000355,-95.660000,35000,04-09-2024 17:04:05
